timestamp,time_label,src_name,dst_name,src_poi,dst_poi,travel_time_s,free_flow_time_s,traffic_delay_s,length_m,congestion_ratio
2026-07-29 11:54:12,normal,Pham Van Dong,Binh Thanh,arterial,residential,476,0,0,3137,1.0
2026-07-29 11:54:12,normal,Pham Van Dong,Thu Duc,arterial,mixed,575,0,0,4783,1.0
2026-07-29 11:54:12,normal,Pham Van Dong,Landmark 81,arterial,commercial,1019,0,1,5980,1.001
2026-07-29 11:54:12,normal,Pham Van Dong,Saigon Bridge,arterial,bridge,1056,0,1,6174,1.001
2026-07-29 11:54:12,normal,Pham Van Dong,Linh Trung,arterial,industrial,1478,0,0,10968,1.0
2026-07-29 11:54:12,normal,Pham Van Dong,Eastern Bus Station,arterial,transport,189,0,0,1182,1.0
2026-07-29 11:54:12,normal,Pham Van Dong,Thu Thiem Tunnel,arterial,transport,1804,0,0,10996,1.0
2026-07-29 11:59:54,normal,Ben Thanh Market,District 3,commercial,residential,855,0,88,2977,1.103
2026-07-29 11:59:54,normal,Ben Thanh Market,Suoi Tien,commercial,commercial,2206,0,0,18587,1.0
2026-07-29 11:59:54,normal,Ben Thanh Market,Tan Son Nhat Airport,commercial,transport,2255,0,88,12510,1.039
2026-07-29 11:59:54,normal,Ben Thanh Market,Linh Trung,commercial,industrial,2449,0,0,20338,1.0
2026-07-29 11:59:54,normal,Ben Thanh Market,Binh Thanh,commercial,residential,1657,0,0,8627,1.0
2026-07-29 11:59:54,normal,Ben Thanh Market,Thu Thiem Tunnel,commercial,transport,575,0,0,3010,1.0
2026-07-29 11:59:54,normal,Ben Thanh Market,Eastern Bus Station,commercial,transport,1724,0,0,9195,1.0
2026-07-29 11:59:54,normal,District 1,Ben Thanh Market,mixed,commercial,171,0,0,585,1.0
2026-07-29 11:59:54,normal,Ben Thanh Market,Saigon Bridge,commercial,bridge,1066,0,0,6443,1.0
2026-07-29 11:59:54,normal,Ben Thanh Market,VNU HCM,commercial,university,2722,0,0,21305,1.0
2026-07-29 11:59:54,normal,District 1,High Tech Park,mixed,industrial,2153,0,89,18392,1.041
2026-07-29 11:59:54,normal,District 1,Linh Trung,mixed,industrial,2354,0,0,19417,1.0
2026-07-29 11:59:54,normal,District 1,Hang Xanh,mixed,arterial,1015,0,135,4667,1.133
2026-07-29 11:59:54,normal,District 1,Saigon Bridge,mixed,bridge,971,0,0,5522,1.0
2026-07-29 11:59:54,normal,District 1,Tan Son Nhat Airport,mixed,transport,2070,0,0,12124,1.0
2026-07-29 11:59:54,normal,District 1,VNU HCM,mixed,university,2539,0,89,19766,1.035
2026-07-29 11:59:54,normal,District 1,Thu Thiem Tunnel,mixed,transport,545,0,0,2644,1.0
2026-07-29 11:59:54,normal,District 3,Ben Thanh Market,residential,commercial,860,0,88,2922,1.102
2026-07-29 11:59:54,normal,District 3,Landmark 81,residential,commercial,1150,0,0,6834,1.0
2026-07-29 11:59:54,normal,District 1,Pham Van Dong,mixed,arterial,1524,0,234,7918,1.154
2026-07-29 11:59:54,normal,District 3,Linh Trung,residential,industrial,2531,0,0,20896,1.0
2026-07-29 11:59:54,normal,District 3,Saigon Bridge,residential,bridge,1314,0,255,6386,1.194
2026-07-29 11:59:54,normal,District 3,Thu Thiem Tunnel,residential,transport,1267,0,233,4729,1.184
2026-07-29 11:59:54,normal,District 3,High Tech Park,residential,industrial,2374,0,0,20489,1.0
2026-07-29 11:59:54,normal,District 3,Pham Van Dong,residential,arterial,1599,0,0,9396,1.0
2026-07-29 11:59:54,normal,District 3,VNU HCM,residential,university,2759,0,0,21863,1.0
2026-07-29 11:59:54,normal,District 5,Tan Son Nhat Airport,residential,transport,2321,0,0,13067,1.0
2026-07-29 11:59:54,normal,District 5,District 3,residential,residential,1237,0,153,4569,1.124
2026-07-29 11:59:54,normal,District 5,Landmark 81,residential,commercial,1530,0,0,10544,1.0
2026-07-29 11:59:54,normal,District 5,Suoi Tien,residential,commercial,2675,0,0,22882,1.0
2026-07-29 11:59:54,normal,District 5,Thu Duc,residential,mixed,2649,0,0,18402,1.0
2026-07-29 11:59:54,normal,District 5,Binh Thanh,residential,residential,2146,0,0,12922,1.0
2026-07-29 11:59:54,normal,District 5,High Tech Park,residential,industrial,2720,0,0,23651,1.0
2026-07-29 11:59:54,normal,District 5,Hang Xanh,residential,arterial,1749,0,170,7674,1.097
2026-07-29 11:59:54,normal,District 5,VNU HCM,residential,university,3146,0,0,25600,1.0
2026-07-29 11:59:54,normal,Binh Thanh,Ben Thanh Market,residential,commercial,1265,0,0,6401,1.0
2026-07-29 11:59:54,normal,Binh Thanh,Tan Son Nhat Airport,residential,transport,1924,0,0,12269,1.0
2026-07-29 11:59:54,normal,Binh Thanh,District 1,residential,mixed,1202,0,0,5287,1.0
2026-07-29 11:59:54,normal,Binh Thanh,District 3,residential,residential,1193,0,0,6218,1.0
2026-07-29 11:59:54,normal,District 5,Saigon Bridge,residential,bridge,1560,0,0,10738,1.0
2026-07-29 11:59:54,normal,Binh Thanh,Thu Duc,residential,mixed,961,0,8,7833,1.008
2026-07-29 11:59:54,normal,Binh Thanh,Suoi Tien,residential,commercial,1709,0,1,15169,1.001
2026-07-29 11:59:54,normal,Binh Thanh,Saigon Bridge,residential,bridge,604,0,1,3052,1.002
2026-07-29 11:59:54,normal,Binh Thanh,High Tech Park,residential,industrial,1794,0,1,16513,1.001
2026-07-29 11:59:54,normal,Binh Thanh,VNU HCM,residential,university,2181,0,1,17887,1.0
2026-07-29 11:59:54,normal,Tan Son Nhat Airport,District 1,transport,mixed,2131,0,0,12357,1.0
2026-07-29 11:59:54,normal,Tan Son Nhat Airport,Ben Thanh Market,transport,commercial,2120,0,0,12323,1.0
2026-07-29 11:59:54,normal,Tan Son Nhat Airport,Suoi Tien,transport,commercial,3068,0,0,23987,1.0
2026-07-29 11:59:54,normal,Tan Son Nhat Airport,Linh Trung,transport,industrial,3061,0,0,22485,1.0
2026-07-29 11:59:54,normal,Tan Son Nhat Airport,High Tech Park,transport,industrial,3166,0,0,23834,1.0
2026-07-29 11:59:54,normal,Tan Son Nhat Airport,Saigon Bridge,transport,bridge,2301,0,35,14402,1.015
2026-07-29 11:59:54,normal,Tan Son Nhat Airport,Eastern Bus Station,transport,transport,1752,0,0,13125,1.0
2026-07-29 11:59:54,normal,Tan Son Nhat Airport,Thu Thiem Tunnel,transport,transport,2473,0,0,14382,1.0
2026-07-29 11:59:54,normal,Tan Son Nhat Airport,Hang Xanh,transport,arterial,2010,0,35,12610,1.017
2026-07-29 11:59:54,normal,Tan Son Nhat Airport,VNU HCM,transport,university,3316,0,0,24753,1.0
2026-07-29 11:59:54,normal,Landmark 81,Binh Thanh,commercial,residential,806,0,0,4269,1.0
2026-07-29 11:59:54,normal,Landmark 81,Tan Son Nhat Airport,commercial,transport,2282,0,0,15527,1.0
2026-07-29 11:59:54,normal,Landmark 81,Thu Duc,commercial,mixed,1309,0,0,9749,1.0
2026-07-29 11:59:54,normal,Landmark 81,High Tech Park,commercial,industrial,1449,0,0,14476,1.0
2026-07-29 11:59:54,normal,Landmark 81,VNU HCM,commercial,university,1831,0,0,15850,1.0
2026-07-29 11:59:54,normal,Landmark 81,Thu Thiem Tunnel,commercial,transport,1120,0,0,7765,1.0
2026-07-29 11:59:54,normal,Thu Duc,District 1,mixed,mixed,2097,0,0,12580,1.0
2026-07-29 11:59:54,normal,Landmark 81,Pham Van Dong,commercial,arterial,857,0,0,5103,1.0
2026-07-29 11:59:54,normal,Thu Duc,Tan Son Nhat Airport,mixed,transport,2515,0,394,16742,1.157
2026-07-29 11:59:54,normal,Thu Duc,Landmark 81,mixed,commercial,1467,0,0,10154,1.0
2026-07-29 11:59:54,normal,Thu Duc,Ben Thanh Market,mixed,commercial,2101,0,0,12787,1.0
2026-07-29 11:59:54,normal,Thu Duc,Binh Thanh,mixed,residential,928,0,0,7311,1.0
2026-07-29 11:59:54,normal,Thu Duc,District 3,mixed,residential,2086,0,0,13514,1.0
2026-07-29 11:59:54,normal,Thu Duc,District 5,mixed,residential,2689,0,0,16327,1.0
2026-07-29 11:59:54,normal,Thu Duc,Pham Van Dong,mixed,arterial,772,0,0,6188,1.0
2026-07-29 11:59:54,normal,Thu Duc,Hang Xanh,mixed,arterial,1120,0,0,8190,1.0
2026-07-29 11:59:54,normal,Thu Duc,Suoi Tien,mixed,commercial,862,0,0,6227,1.0
2026-07-29 11:59:54,normal,Thu Duc,High Tech Park,mixed,industrial,959,0,0,7571,1.0
2026-07-29 11:59:54,normal,Thu Duc,Saigon Bridge,mixed,bridge,1319,0,0,11894,1.0
2026-07-29 11:59:54,normal,Linh Trung,Thu Duc,industrial,mixed,1120,0,194,6066,1.173
2026-07-29 11:59:54,normal,Linh Trung,Tan Son Nhat Airport,industrial,transport,2978,0,194,22140,1.065
2026-07-29 11:59:54,normal,Linh Trung,Landmark 81,industrial,commercial,1977,0,0,15880,1.0
2026-07-29 11:59:54,normal,Linh Trung,Hang Xanh,industrial,arterial,1810,0,0,14620,1.0
2026-07-29 11:59:54,normal,Linh Trung,District 5,industrial,residential,3077,0,0,22643,1.0
2026-07-29 11:59:54,normal,Suoi Tien,District 1,commercial,mixed,2631,0,73,19143,1.028
2026-07-29 11:59:54,normal,Linh Trung,Pham Van Dong,industrial,arterial,1616,0,194,11587,1.12
2026-07-29 11:59:54,normal,Suoi Tien,Tan Son Nhat Airport,commercial,transport,3325,0,194,24550,1.058
2026-07-29 11:59:54,normal,Suoi Tien,Ben Thanh Market,commercial,commercial,2502,0,0,19828,1.0
2026-07-29 11:59:54,normal,Suoi Tien,District 5,commercial,residential,3041,0,0,23311,1.0
2026-07-29 11:59:54,normal,Suoi Tien,Thu Duc,commercial,mixed,1202,0,73,7217,1.061
2026-07-29 11:59:54,normal,Suoi Tien,Linh Trung,commercial,industrial,694,0,0,3441,1.0
2026-07-29 11:59:54,normal,Suoi Tien,Eastern Bus Station,commercial,transport,1829,0,178,13164,1.097
2026-07-29 11:59:54,normal,Suoi Tien,High Tech Park,commercial,industrial,882,0,0,5352,1.0
2026-07-29 11:59:54,normal,Suoi Tien,Landmark 81,commercial,commercial,2086,0,73,16471,1.035
2026-07-29 11:59:54,normal,High Tech Park,Thu Duc,industrial,mixed,1047,0,0,7490,1.0
2026-07-29 11:59:54,normal,High Tech Park,Linh Trung,industrial,industrial,914,0,0,6774,1.0
2026-07-29 11:59:54,normal,High Tech Park,Landmark 81,industrial,commercial,1862,0,0,16743,1.0
2026-07-29 11:59:54,normal,High Tech Park,District 3,industrial,residential,2505,0,0,20243,1.0
2026-07-29 11:59:54,normal,High Tech Park,District 5,industrial,residential,2625,0,0,22438,1.0
2026-07-29 11:59:54,normal,High Tech Park,VNU HCM,industrial,university,1103,0,0,7741,1.0
2026-07-29 11:59:54,normal,High Tech Park,Eastern Bus Station,industrial,transport,1711,0,0,13030,1.0
2026-07-29 11:59:54,normal,High Tech Park,Pham Van Dong,industrial,arterial,1701,0,0,13436,1.0
2026-07-29 11:59:54,normal,High Tech Park,Hang Xanh,industrial,arterial,1696,0,0,15483,1.0
2026-07-29 11:59:54,normal,VNU HCM,Ben Thanh Market,university,commercial,2751,0,82,22072,1.03
2026-07-29 11:59:54,normal,VNU HCM,Linh Trung,university,industrial,636,0,0,3785,1.0
2026-07-29 11:59:54,normal,VNU HCM,Thu Duc,university,mixed,1299,0,82,9537,1.063
2026-07-29 11:59:54,normal,VNU HCM,Eastern Bus Station,university,transport,1810,0,0,15543,1.0
2026-07-29 11:59:54,normal,VNU HCM,Landmark 81,university,commercial,2060,0,8,18868,1.004
2026-07-29 11:59:54,normal,VNU HCM,Tan Son Nhat Airport,university,transport,3301,0,0,26929,1.0
2026-07-29 11:59:54,normal,Hang Xanh,Ben Thanh Market,arterial,commercial,1190,0,0,5827,1.0
2026-07-29 11:59:54,normal,VNU HCM,Thu Thiem Tunnel,university,transport,2630,0,9,22342,1.003
2026-07-29 11:59:54,normal,VNU HCM,Pham Van Dong,university,arterial,1874,0,9,15484,1.005
2026-07-29 11:59:54,normal,Hang Xanh,Binh Thanh,arterial,residential,556,0,133,2559,1.239
2026-07-29 11:59:54,normal,Hang Xanh,District 5,arterial,residential,1731,0,10,8457,1.006
2026-07-29 11:59:54,normal,Hang Xanh,Eastern Bus Station,arterial,transport,622,0,133,3127,1.214
2026-07-29 11:59:54,normal,Hang Xanh,Suoi Tien,arterial,commercial,1634,0,1,14595,1.001
2026-07-29 11:59:54,normal,Hang Xanh,High Tech Park,arterial,industrial,1718,0,1,15939,1.001
2026-07-29 11:59:54,normal,Hang Xanh,Linh Trung,arterial,industrial,1885,0,1,16346,1.001
2026-07-29 11:59:54,normal,Hang Xanh,VNU HCM,arterial,university,2106,0,1,17313,1.0
2026-07-29 11:59:54,normal,Saigon Bridge,Tan Son Nhat Airport,bridge,transport,2151,0,0,14853,1.0
2026-07-29 11:59:54,normal,Saigon Bridge,District 5,bridge,residential,1615,0,0,11001,1.0
2026-07-29 11:59:54,normal,Saigon Bridge,Binh Thanh,bridge,residential,733,0,168,4049,1.229
2026-07-29 11:59:54,normal,Saigon Bridge,District 3,bridge,residential,1050,0,0,6391,1.0
2026-07-29 11:59:54,normal,Saigon Bridge,Thu Duc,bridge,mixed,1237,0,168,9528,1.136
2026-07-29 11:59:54,normal,Saigon Bridge,Hang Xanh,bridge,arterial,253,0,36,1631,1.142
2026-07-29 11:59:54,normal,Saigon Bridge,Eastern Bus Station,bridge,transport,799,0,168,4616,1.21
2026-07-29 11:59:54,normal,Saigon Bridge,Thu Thiem Tunnel,bridge,transport,1058,0,0,7594,1.0
2026-07-29 11:59:54,normal,Saigon Bridge,Pham Van Dong,bridge,arterial,785,0,168,4882,1.214
2026-07-29 11:59:54,normal,Eastern Bus Station,District 3,transport,residential,1576,0,0,8677,1.0
2026-07-29 11:59:54,normal,Eastern Bus Station,Thu Duc,transport,mixed,673,0,0,5590,1.0
2026-07-29 11:59:54,normal,Eastern Bus Station,Landmark 81,transport,commercial,952,0,1,5317,1.001
2026-07-29 11:59:54,normal,Eastern Bus Station,Linh Trung,transport,industrial,1559,0,0,11775,1.0
2026-07-29 11:59:54,normal,Eastern Bus Station,VNU HCM,transport,university,1828,0,0,14042,1.0
2026-07-29 11:59:54,normal,Eastern Bus Station,Suoi Tien,transport,commercial,1528,0,0,11367,1.0
2026-07-29 11:59:54,normal,Thu Thiem Tunnel,Ben Thanh Market,transport,commercial,848,0,245,3776,1.289
2026-07-29 11:59:54,normal,Thu Thiem Tunnel,District 1,transport,mixed,887,0,0,4728,1.0
2026-07-29 11:59:54,normal,Thu Thiem Tunnel,Tan Son Nhat Airport,transport,transport,2537,0,105,15641,1.041
2026-07-29 11:59:54,normal,Thu Thiem Tunnel,Binh Thanh,transport,residential,1558,0,236,8335,1.151
2026-07-29 11:59:54,normal,Thu Thiem Tunnel,Thu Duc,transport,mixed,1857,0,102,13519,1.055
2026-07-29 11:59:54,normal,Thu Thiem Tunnel,Eastern Bus Station,transport,transport,1625,0,236,8903,1.145
2026-07-29 11:59:54,normal,Thu Thiem Tunnel,Hang Xanh,transport,arterial,1110,0,172,5918,1.155
2026-07-29 11:59:54,normal,Thu Thiem Tunnel,High Tech Park,transport,industrial,1905,0,102,17508,1.054
2026-07-29 11:59:54,normal,Pham Van Dong,Ben Thanh Market,arterial,commercial,1713,0,0,9523,1.0
2026-07-29 11:59:54,normal,Pham Van Dong,District 5,arterial,residential,2247,0,0,12153,1.0
2026-07-29 11:59:54,normal,Thu Thiem Tunnel,VNU HCM,transport,university,2411,0,102,18777,1.042
2026-07-29 11:59:54,normal,Pham Van Dong,Thu Duc,arterial,mixed,575,0,0,4783,1.0
2026-07-29 11:59:54,normal,Pham Van Dong,Binh Thanh,arterial,residential,476,0,0,3137,1.0
2026-07-29 11:59:54,normal,Pham Van Dong,High Tech Park,arterial,industrial,1514,0,0,11904,1.0
2026-07-29 11:59:54,normal,Pham Van Dong,Suoi Tien,arterial,commercial,1428,0,0,10560,1.0
2026-07-29 11:59:54,normal,Pham Van Dong,Linh Trung,arterial,industrial,1462,0,0,10968,1.0
2026-07-29 11:59:54,normal,Pham Van Dong,Eastern Bus Station,arterial,transport,189,0,0,1182,1.0
2026-07-29 11:59:54,normal,Pham Van Dong,Thu Thiem Tunnel,arterial,transport,1799,0,0,10996,1.0
2026-07-29 12:05:40,normal,Ben Thanh Market,District 1,commercial,mixed,478,0,195,1027,1.408
2026-07-29 12:05:40,normal,Ben Thanh Market,Tan Son Nhat Airport,commercial,transport,2221,0,0,12510,1.0
2026-07-29 12:05:40,normal,Ben Thanh Market,Thu Duc,commercial,mixed,2202,0,264,13331,1.12
2026-07-29 12:05:40,normal,Ben Thanh Market,Binh Thanh,commercial,residential,1698,0,264,7851,1.155
2026-07-29 12:05:40,normal,Ben Thanh Market,High Tech Park,commercial,industrial,2305,0,44,19931,1.019
2026-07-29 12:05:40,normal,Ben Thanh Market,Saigon Bridge,commercial,bridge,1102,0,44,6443,1.04
2026-07-29 12:05:40,normal,Ben Thanh Market,Hang Xanh,commercial,arterial,1297,0,264,5434,1.204
2026-07-29 12:05:40,normal,Ben Thanh Market,Eastern Bus Station,commercial,transport,1765,0,264,8419,1.15
2026-07-29 12:05:40,normal,Ben Thanh Market,Pham Van Dong,commercial,arterial,1751,0,264,8685,1.151
2026-07-29 12:05:40,normal,Ben Thanh Market,VNU HCM,commercial,university,2706,0,44,21305,1.016
2026-07-29 12:05:40,normal,District 1,Saigon Bridge,mixed,bridge,921,0,55,4904,1.06
2026-07-29 12:05:40,normal,District 1,Landmark 81,mixed,commercial,891,0,55,4709,1.062
2026-07-29 12:05:40,normal,District 1,Hang Xanh,mixed,arterial,979,0,37,4069,1.038
2026-07-29 12:05:40,normal,District 1,Suoi Tien,mixed,commercial,2058,0,55,17048,1.027
2026-07-29 12:05:40,normal,District 1,Linh Trung,mixed,industrial,2309,0,55,18799,1.024
2026-07-29 12:05:40,normal,District 1,Thu Thiem Tunnel,mixed,transport,697,0,161,2644,1.231
2026-07-29 12:05:40,normal,District 3,Ben Thanh Market,residential,commercial,832,0,27,2922,1.032
2026-07-29 12:05:40,normal,District 3,District 5,residential,residential,939,0,0,4156,1.0
2026-07-29 12:05:40,normal,District 3,Landmark 81,residential,commercial,1146,0,0,6834,1.0
2026-07-29 12:05:40,normal,District 3,Binh Thanh,residential,residential,1365,0,0,6015,1.0
2026-07-29 12:05:40,normal,District 3,Saigon Bridge,residential,bridge,1170,0,62,6386,1.053
2026-07-29 12:05:40,normal,District 3,Hang Xanh,residential,arterial,1072,0,0,5613,1.0
2026-07-29 12:05:40,normal,District 3,Eastern Bus Station,residential,transport,1529,0,62,7955,1.041
2026-07-29 12:05:40,normal,District 3,Suoi Tien,residential,commercial,2257,0,0,19145,1.0
2026-07-29 12:05:40,normal,District 3,VNU HCM,residential,university,2748,0,0,21863,1.0
2026-07-29 12:05:40,normal,District 5,District 3,residential,residential,1177,0,0,4569,1.0
2026-07-29 12:05:40,normal,District 5,Tan Son Nhat Airport,residential,transport,2313,0,0,13067,1.0
2026-07-29 12:05:40,normal,District 5,Landmark 81,residential,commercial,1529,0,0,10544,1.0
2026-07-29 12:05:40,normal,District 5,Binh Thanh,residential,residential,2152,0,202,10092,1.094
2026-07-29 12:05:40,normal,District 5,Thu Duc,residential,mixed,2655,0,202,15571,1.076
2026-07-29 12:05:40,normal,District 5,Saigon Bridge,residential,bridge,1558,0,0,10738,1.0
2026-07-29 12:05:40,normal,Binh Thanh,District 3,residential,residential,1171,0,0,6205,1.0
2026-07-29 12:05:40,normal,Binh Thanh,District 1,residential,mixed,1186,0,8,5270,1.007
2026-07-29 12:05:40,normal,District 5,Thu Thiem Tunnel,residential,transport,1061,0,149,6143,1.14
2026-07-29 12:05:40,normal,District 5,Eastern Bus Station,residential,transport,2219,0,202,10659,1.091
2026-07-29 12:05:40,normal,Binh Thanh,Ben Thanh Market,residential,commercial,1205,0,27,5477,1.022
2026-07-29 12:05:40,normal,Binh Thanh,Tan Son Nhat Airport,residential,transport,1924,0,0,12269,1.0
2026-07-29 12:05:40,normal,District 5,Pham Van Dong,residential,arterial,2205,0,202,10925,1.092
2026-07-29 12:05:40,normal,Binh Thanh,Thu Duc,residential,mixed,954,0,0,7833,1.0
2026-07-29 12:05:40,normal,Binh Thanh,Saigon Bridge,residential,bridge,584,0,0,3039,1.0
2026-07-29 12:05:40,normal,Binh Thanh,Eastern Bus Station,residential,transport,516,0,0,2921,1.0
2026-07-29 12:05:40,normal,Binh Thanh,High Tech Park,residential,industrial,1738,0,0,16499,1.0
2026-07-29 12:05:40,normal,Binh Thanh,Linh Trung,residential,industrial,1806,0,0,14018,1.0
2026-07-29 12:05:40,normal,Tan Son Nhat Airport,District 1,transport,mixed,2172,0,0,12139,1.0
2026-07-29 12:05:40,normal,Tan Son Nhat Airport,Ben Thanh Market,transport,commercial,2161,0,0,12106,1.0
2026-07-29 12:05:40,normal,Tan Son Nhat Airport,Landmark 81,transport,commercial,2280,0,0,13991,1.0
2026-07-29 12:05:40,normal,Tan Son Nhat Airport,High Tech Park,transport,industrial,3090,0,0,23847,1.0
2026-07-29 12:05:40,normal,Tan Son Nhat Airport,District 5,transport,residential,2054,0,0,11050,1.0
2026-07-29 12:05:40,normal,Tan Son Nhat Airport,Saigon Bridge,transport,bridge,2315,0,0,14185,1.0
2026-07-29 12:05:40,normal,Tan Son Nhat Airport,Thu Thiem Tunnel,transport,transport,2513,0,0,14165,1.0
2026-07-29 12:05:40,normal,Tan Son Nhat Airport,Pham Van Dong,transport,arterial,1756,0,136,12081,1.077
2026-07-29 12:05:40,normal,Tan Son Nhat Airport,Hang Xanh,transport,arterial,2025,0,0,12393,1.0
2026-07-29 12:05:40,normal,Tan Son Nhat Airport,VNU HCM,transport,university,3365,0,0,24753,1.0
2026-07-29 12:05:40,normal,Landmark 81,Hang Xanh,commercial,arterial,358,0,0,2305,1.0
2026-07-29 12:05:40,normal,Landmark 81,Binh Thanh,commercial,residential,764,0,0,4722,1.0
2026-07-29 12:05:40,normal,Landmark 81,Suoi Tien,commercial,commercial,1316,0,0,13132,1.0
2026-07-29 12:05:40,normal,Landmark 81,Tan Son Nhat Airport,commercial,transport,2292,0,0,14781,1.0
2026-07-29 12:05:40,normal,Landmark 81,VNU HCM,commercial,university,1787,0,0,15850,1.0
2026-07-29 12:05:40,normal,Thu Duc,Tan Son Nhat Airport,mixed,transport,2316,0,201,16742,1.087
2026-07-29 12:05:40,normal,Landmark 81,Pham Van Dong,commercial,arterial,816,0,0,5556,1.0
2026-07-29 12:05:40,normal,Thu Duc,District 1,mixed,mixed,2122,0,37,12580,1.017
2026-07-29 12:05:40,normal,Thu Duc,District 3,mixed,residential,2062,0,0,13501,1.0
2026-07-29 12:05:40,normal,Thu Duc,Ben Thanh Market,mixed,commercial,2076,0,0,12773,1.0
2026-07-29 12:05:40,normal,Thu Duc,District 5,mixed,residential,2662,0,0,16313,1.0
2026-07-29 12:05:40,normal,Thu Duc,Eastern Bus Station,mixed,transport,641,0,0,5356,1.0
2026-07-29 12:05:40,normal,Thu Duc,Pham Van Dong,mixed,arterial,771,0,0,6188,1.0
2026-07-29 12:05:40,normal,Thu Duc,Hang Xanh,mixed,arterial,1117,0,0,8190,1.0
2026-07-29 12:05:40,normal,Thu Duc,Saigon Bridge,mixed,bridge,1301,0,0,10830,1.0
2026-07-29 12:05:40,normal,Thu Duc,VNU HCM,mixed,university,1285,0,0,9063,1.0
2026-07-29 12:05:40,normal,Linh Trung,Thu Duc,industrial,mixed,1094,0,0,7148,1.0
2026-07-29 12:05:40,normal,Linh Trung,VNU HCM,industrial,university,626,0,0,3580,1.0
2026-07-29 12:05:40,normal,Linh Trung,Tan Son Nhat Airport,industrial,transport,3016,0,246,22140,1.082
2026-07-29 12:05:40,normal,Linh Trung,Landmark 81,industrial,commercial,2028,0,0,16414,1.0
2026-07-29 12:05:40,normal,Linh Trung,District 5,industrial,residential,3216,0,159,23165,1.049
2026-07-29 12:05:40,normal,Linh Trung,Saigon Bridge,industrial,bridge,1838,0,159,14092,1.087
2026-07-29 12:05:40,normal,Linh Trung,Eastern Bus Station,industrial,transport,1537,0,254,10754,1.165
2026-07-29 12:05:40,normal,Suoi Tien,Tan Son Nhat Airport,commercial,transport,3274,0,0,24143,1.0
2026-07-29 12:05:40,normal,Suoi Tien,Binh Thanh,commercial,residential,1930,0,0,14286,1.0
2026-07-29 12:05:40,normal,Suoi Tien,Ben Thanh Market,commercial,commercial,2610,0,0,19857,1.0
2026-07-29 12:05:40,normal,Suoi Tien,Thu Duc,commercial,mixed,1083,0,0,7217,1.0
2026-07-29 12:05:40,normal,Suoi Tien,Linh Trung,commercial,industrial,691,0,0,3441,1.0
2026-07-29 12:05:40,normal,Suoi Tien,VNU HCM,commercial,university,634,0,0,3173,1.0
2026-07-29 12:05:40,normal,Suoi Tien,Hang Xanh,commercial,arterial,1849,0,0,15222,1.0
2026-07-29 12:05:40,normal,Suoi Tien,Landmark 81,commercial,commercial,2016,0,0,16482,1.0
2026-07-29 12:05:40,normal,High Tech Park,Thu Duc,industrial,mixed,1005,0,0,7490,1.0
2026-07-29 12:05:40,normal,High Tech Park,Ben Thanh Market,industrial,commercial,2232,0,226,18272,1.101
2026-07-29 12:05:40,normal,High Tech Park,Landmark 81,industrial,commercial,1928,0,0,16755,1.0
2026-07-29 12:05:40,normal,High Tech Park,District 3,industrial,residential,2569,0,0,20255,1.0
2026-07-29 12:05:40,normal,High Tech Park,District 5,industrial,residential,2834,0,289,22417,1.102
2026-07-29 12:05:40,normal,High Tech Park,Saigon Bridge,industrial,bridge,1738,0,159,14433,1.091
2026-07-29 12:05:40,normal,High Tech Park,Thu Thiem Tunnel,industrial,transport,2234,0,226,19205,1.101
2026-07-29 12:05:40,normal,High Tech Park,Hang Xanh,industrial,arterial,1762,0,0,15495,1.0
2026-07-29 12:05:40,normal,High Tech Park,VNU HCM,industrial,university,1109,0,0,6959,1.0
2026-07-29 12:05:40,normal,High Tech Park,Eastern Bus Station,industrial,transport,1705,0,0,13030,1.0
2026-07-29 12:05:40,normal,VNU HCM,Suoi Tien,university,commercial,730,0,11,6250,1.015
2026-07-29 12:05:40,normal,VNU HCM,High Tech Park,university,industrial,1063,0,136,8441,1.128
2026-07-29 12:05:40,normal,VNU HCM,Saigon Bridge,university,bridge,1917,0,11,16526,1.006
2026-07-29 12:05:40,normal,VNU HCM,Eastern Bus Station,university,transport,1807,0,0,15543,1.0
2026-07-29 12:05:40,normal,VNU HCM,Tan Son Nhat Airport,university,transport,3298,0,0,26929,1.0
2026-07-29 12:05:40,normal,Hang Xanh,Binh Thanh,arterial,residential,482,0,0,2559,1.0
2026-07-29 12:05:40,normal,VNU HCM,Thu Thiem Tunnel,university,transport,2784,0,171,22342,1.061
2026-07-29 12:05:40,normal,Hang Xanh,District 1,arterial,mixed,1135,0,13,4710,1.011
2026-07-29 12:05:40,normal,VNU HCM,Pham Van Dong,university,arterial,1870,0,12,15484,1.006
2026-07-29 12:05:40,normal,Hang Xanh,Landmark 81,arterial,commercial,490,0,0,2284,1.0
2026-07-29 12:05:40,normal,Hang Xanh,District 3,arterial,residential,1115,0,0,5644,1.0
2026-07-29 12:05:40,normal,Hang Xanh,Tan Son Nhat Airport,arterial,transport,2026,0,0,12714,1.0
2026-07-29 12:05:40,normal,Hang Xanh,Pham Van Dong,arterial,arterial,533,0,0,3392,1.0
2026-07-29 12:05:40,normal,Saigon Bridge,District 1,bridge,mixed,965,0,13,5512,1.013
2026-07-29 12:05:40,normal,Hang Xanh,High Tech Park,arterial,industrial,1688,0,0,15939,1.0
2026-07-29 12:05:40,normal,Hang Xanh,Linh Trung,arterial,industrial,1852,0,0,16346,1.0
